id,discovery_date,location,threat_target,hazard_type,triggering_factor,disaster_type,development_trend,lon,lat,elevation,aspect,disaster_scale,scale_grade,danger_grade,threatened_property,threatened_households,threatened_people,industry_transferred,industry,rain_3d,rain_7d,rain_30d,api,landuse,landuse_type,ndvi,ndwi,data_source,tpi,distance_to_river,label
13029,2008-05-12,沙坝镇纳呼村合心坝组后山附近（模拟）,聚集区,稳定,无,稳定,稳定,103.5613308725257,31.80434974538241,2614.646834866606,226.1100515657168,无,无,无,0.0,0.0,0.0,否,,8.403362382210831,2.966034696154942,68.42689042418517,20.25431563331545,Trees,,0.3948817790730054,-0.2220498142867336,Landsat 7,6.316829166309709,632.6534943295705,2
13043,2009-11-30,洼底镇犀牛山村赤不寨附近（模拟）,分散农户,稳定,无,稳定,稳定,103.49049198648893,31.89747406439166,2374.037812155657,153.68475143622138,无,无,无,0.0,0.0,0.0,否,,9.819177845014142,15.678330193584056,71.77633047454331,13.162866619548891,Trees,,0.5059317326932258,-0.28517242465054593,Landsat 7,5.982836453020707,157.0469105616509,2
13051,2008-11-30,洼底镇何家坝村何家坝紫坪山附近（模拟）,分散农户,稳定,无,稳定,稳定,103.55146057620053,31.892820051661385,1664.466368829801,243.11646965057977,无,无,无,0.0,0.0,0.0,否,,9.324958745137396,4.738557230223646,55.49078725821185,29.25305703300601,Bare / Sparse vegetation,,0.41746459651457163,-0.4699006840363794,Landsat 7,-122.53497659468067,110.20356684821422,2
13053,2008-05-12,洼底镇余家沟村附近（模拟）,聚集区,稳定,无,稳定,稳定,103.54113612913213,31.83594313550969,2560.977693975812,209.07399310281113,无,无,无,0.0,0.0,0.0,否,,4.8368044575786655,14.57668294244607,35.30880629484972,10.159190840594052,Trees,,0.40573516002487325,-0.42027608714400155,Landsat 7,-118.21756939128896,15.314298907111045,2
13056,2011-06-30,洼底镇紫坪山村杨柳坪1#附近（模拟）,分散农户,稳定,无,稳定,稳定,103.54023433166466,31.889315262229175,1686.5468988676623,240.56532611184377,无,无,无,0.0,0.0,0.0,否,,7.168841755972774,11.62370685464227,76.69581930923188,0.6431959986933977,Grassland,,0.7793933219702041,-0.24131848119411825,Landsat 7,-132.08756649014973,72.68203062517321,2
13057,2011-06-30,洼底镇紫坪山村杨柳坪2#附近（模拟）,分散农户,稳定,无,稳定,稳定,103.55960789010858,31.888487519279177,1695.7073769363058,194.22236663434637,无,无,无,0.0,0.0,0.0,否,,6.90920570071195,8.426796332220967,68.32124243643675,23.146498058634513,Trees,,0.6105626495454145,-0.4294023347120751,Landsat 7,-107.7643147568685,45.68884426329663,2
13061,2009-06-09,洼底镇洼底村皂角坪附近（模拟）,公路,稳定,无,稳定,稳定,103.5042362116806,31.898604998778172,1740.440574440826,191.7053531123472,无,无,无,0.0,0.0,0.0,否,,1.1424845325805633,10.985500162564971,0.10669115926336126,9.715488922375345,Trees,,0.7856093949803911,-0.2818273041290063,Landsat 7,-145.20392109843826,40.71549134693795,2
13062,2008-06-30,洼底镇洼底附近（模拟）,聚集区,稳定,无,稳定,稳定,103.50909347080905,31.898957181835936,1825.5362354178892,221.68531875649873,无,无,无,0.0,0.0,0.0,否,,6.337884195450022,10.82060578125623,74.18125061051273,27.9570805326181,Grassland,,0.4528797435717522,-0.36212389823616686,Landsat 7,-98.49970750266569,103.63443153180893,2
13063,2015-06-30,洼底镇洼底村二叉河流沙坡附近（模拟）,聚集区,稳定,无,稳定,稳定,103.51107646355653,31.890961466800384,1934.9631956199528,319.532036658789,无,无,无,0.0,0.0,0.0,否,,5.663907206310974,13.630700004169416,27.12228397951278,17.142341791327027,Trees,,0.6295649563115804,-0.48482733017629687,Landsat 7,-18.738763554799316,234.1592625143967,2
13064,2016-04-30,洼底镇三寨村瓜珠组附近（模拟）,分散农户,稳定,无,稳定,稳定,103.53149225281831,31.911752236952857,2092.1245252578597,183.56132726311384,无,无,无,0.0,0.0,0.0,否,,8.630269481496237,8.33340166412741,59.50922247105368,25.69122294644407,Trees,,0.49637509176935496,-0.3930331328934931,Landsat 7,-64.89244468087298,81.71468619536012,2
13079,2008-05-12,洼底镇罗顶寨村紫卡附近（模拟）,分散农户,稳定,无,稳定,稳定,103.54634300897081,31.900117739982615,2180.6289359293696,194.38136179969837,无,无,无,0.0,0.0,0.0,否,,1.9758458582831828,8.614332432160207,40.13623873410793,27.03567365863805,Trees,,0.7339142510824663,-0.30672757975220544,Landsat 7,4.549853007770336,149.74313368993938,2
13082,2008-05-12,洼底镇罗顶寨村水缸下附近（模拟）,分散农户,稳定,无,稳定,稳定,103.56572857840554,31.90296102306325,1928.7343747540046,92.66804287081395,无,无,无,0.0,0.0,0.0,否,,3.814410821056089,7.123339306288861,29.787025470830486,9.548296383584413,Grassland,,0.38213183186031197,-0.24620561226619608,Landsat 7,30.978288074574717,198.89832078552703,2
13084,2017-05-31,洼底镇雅珠村上寨组附近（模拟）,公路,稳定,无,稳定,稳定,103.48433024724521,31.911535951561458,2733.9207925029823,164.84738650729753,无,无,无,0.0,0.0,0.0,否,,5.671645462958707,17.98678818036806,77.59404588527548,19.03359419266809,Permanent water bodies,,0.3419042167435821,-0.4517853245325483,Landsat 7,-40.41118620963867,477.79654563880024,2
13087,2017-06-01,洼底镇何家坝村二木瓜子组附近（模拟）,分散农户,稳定,无,稳定,稳定,103.53734430726541,31.882072033116913,1912.5165045416202,225.6898605530024,无,无,无,0.0,0.0,0.0,否,,1.7379885713523968,1.276520694194272,26.428615095924883,6.93421026029543,Permanent water bodies,,0.3274767269343133,-0.44701589222776317,Landsat 7,48.33700189833346,282.70671908474736,2
13088,2016-07-04,洼底镇三寨村小寨子组吴双全屋后附近（模拟）,分散农户,稳定,无,稳定,稳定,103.4869567637876,31.943689384345145,2473.883470035884,131.54620712456045,无,无,无,0.0,0.0,0.0,否,,4.704322476632413,5.331002409085739,27.58990269545678,19.47133401804642,Permanent water bodies,,0.3920650115405924,-0.24789154838440441,Landsat 7,48.124984535121186,518.9492223588392,2
13089,2017-06-01,赤不苏镇赤不寨村大瓜子组公路内侧2号附近（模拟）,分散农户,稳定,无,稳定,稳定,103.34229914115072,31.901692125818563,1967.9438746618378,27.95971024020728,无,无,无,0.0,0.0,0.0,否,,9.597268380389613,17.579846155173,60.3746016694513,28.004183758426734,Trees,,0.7181846465050432,-0.29300264109370816,Landsat 7,-50.87959543527693,209.69115657426298,2
13090,2017-06-01,赤不苏镇四寨子村村道附近（模拟）,分散农户,稳定,无,稳定,稳定,103.35180927481369,31.889942696563793,2179.8592163028056,38.846058200271415,无,无,无,0.0,0.0,0.0,否,,9.350766159804687,5.820067268005631,41.64979721371615,11.73998509398578,Bare / Sparse vegetation,,0.4675245854692412,-0.26643625357319334,Landsat 7,-46.6997070203294,194.81064974809658,2
13091,2017-06-01,赤不苏镇赤不寨村大瓜子组公路内侧1号附近（模拟）,分散农户,稳定,无,稳定,稳定,103.36518761061531,31.90151583921225,1988.4931733072237,81.76549161307162,无,无,无,0.0,0.0,0.0,否,,8.883077474377053,7.751633348736662,46.09835294223474,24.943068578781332,Trees,,0.6922550678387765,-0.3211511606267967,Landsat 7,-64.80819853110833,94.4770401843543,2
13092,2016-11-30,赤不苏镇赤不寨村小瓜子组东南侧公路内侧附近（模拟）,分散农户,稳定,无,稳定,稳定,103.40275816815867,31.87104704591607,1867.2201366765644,356.6034765924245,无,无,无,0.0,0.0,0.0,否,,2.8039417859035054,19.510863874479067,14.602524080693913,10.83283329022007,Permanent water bodies,,0.6288892036190892,-0.3256632800212833,Landsat 7,-96.25647068719164,124.34404436647402,2
13093,2016-11-30,赤不苏镇赤不寨村小瓜子组西侧公路内侧附近（模拟）,分散农户,稳定,无,稳定,稳定,103.38436550374674,31.87760698057516,1908.5941595730703,90.19599273767527,无,无,无,0.0,0.0,0.0,否,,3.3384206434338584,9.425014332470562,2.1416468562502278,2.7581380776251296,Grassland,,0.5144849903587536,-0.24056293340003138,Landsat 7,-96.05637172137492,49.18990583526776,2
13094,2016-11-30,赤不苏镇赤维路大寨子段公路内侧附近（模拟）,聚集区,稳定,无,稳定,稳定,103.30763788353138,31.877626216080518,2061.1507688278502,191.23156592694414,无,无,无,0.0,0.0,0.0,否,,6.827795001941304,4.746283217895031,35.00781950030348,25.68285996709151,Trees,,0.43276780280688104,-0.36636989741419096,Landsat 7,-115.60696695612472,77.58839547956738,2
13095,2016-11-30,赤不苏镇赤维路前村东南公路内侧附近（模拟）,公路,稳定,无,稳定,稳定,103.28683383760675,31.858165501235096,2200.895412342842,81.35523563813729,无,无,无,0.0,0.0,0.0,否,,6.564131342296729,3.284339164546919,4.47842278893491,3.630471502459466,Bare / Sparse vegetation,,0.5758754414697757,-0.2610962673561053,Landsat 7,-70.16623244115497,189.26586478854466,2
13096,2016-11-30,赤不苏镇赤维路大寨子南段公路内侧附近（模拟）,聚集区,稳定,无,稳定,稳定,103.34310729615409,31.877958540997763,2084.054263149658,16.687176996340632,无,无,无,0.0,0.0,0.0,否,,5.496696690036911,9.339829078036297,74.22738132849557,7.720259645685967,Trees,,0.5056731244407502,-0.4269890859780872,Landsat 7,-86.61080094122042,163.0214846650801,2
13099,2013-11-30,赤不苏镇赤不寨村赤不苏组赤不苏东附近（模拟）,聚集区,稳定,无,稳定,稳定,103.42195450875826,31.906023168393947,1861.2042354789671,197.18547995673862,无,无,无,0.0,0.0,0.0,否,,0.8321770274007045,18.30503768061517,32.341017205212246,11.81028551667064,Trees,,0.5303318723553518,-0.4244721840363656,Landsat 7,-49.62717035337621,284.5547048584882,2
13100,2007-11-30,赤不苏镇赤不寨村赤不苏组赤不苏附近（模拟）,公路,稳定,无,稳定,稳定,103.39300063243813,31.89292724388881,1903.3819776280052,18.962399458690967,无,无,无,0.0,0.0,0.0,否,,8.891449619957854,4.383686913046634,54.28313953715006,17.476550891538007,Grassland,,0.7296801123764107,-0.4695283569066016,Landsat 7,-103.92644074822327,3.825274634476564,2
13110,2008-11-30,赤不苏镇大寨子上房组附近（模拟）,公路,稳定,无,稳定,稳定,103.29782439000347,31.884061638099368,2650.963848249394,68.00898831613034,无,无,无,0.0,0.0,0.0,否,,7.5898644044348265,1.8179780294909564,41.181389926035436,1.9162735158566524,Trees,,0.6005383995031963,-0.33316533755383604,Landsat 7,-5.50664070091693,352.90479939721155,2
13114,2008-11-30,赤不苏镇俄口村3组前村（俄口下赤维路）附近（模拟）,分散农户,稳定,无,稳定,稳定,103.29073530353696,31.881185749784436,2285.045291778379,52.28383286748377,无,无,无,0.0,0.0,0.0,否,,0.2978078732092093,18.670486254332612,42.13997999045981,16.13513469447923,Permanent water bodies,,0.45734448693566326,-0.35542772934919936,Landsat 7,-35.715825802346146,107.21486869324072,2
13123,2007-06-30,赤不苏镇大寨子村一组色如沟附近（模拟）,分散农户,稳定,无,稳定,稳定,103.31116240325237,31.855115034777718,2035.6711674420717,106.33572138262178,无,无,无,0.0,0.0,0.0,否,,0.21388846675079787,18.883487270113235,13.577073311592853,0.28674558444205744,Trees,,0.41751439355906683,-0.3733984247462831,Landsat 7,-119.39521466237827,37.91849177790979,2
13125,2015-06-30,赤不苏镇四瓦村三组四瓦梁子附近（模拟）,聚集区,稳定,无,稳定,稳定,103.23088044064367,31.870255919014593,2830.3454011971767,18.78659710789062,无,无,无,0.0,0.0,0.0,否,,9.392241361712067,3.7339796975434547,15.872058339657311,14.173809865618429,Trees,,0.30921710485037096,-0.4556135783678088,Landsat 7,-0.4971294757600102,219.6230693510539,2
13126,2003-05-31,赤不苏镇四瓦村一组四瓦寨附近（模拟）,分散农户,稳定,无,稳定,稳定,103.23775391118266,31.860071580366462,2651.859249462329,117.38538083776439,无,无,无,0.0,0.0,0.0,否,,1.3355826586348352,9.785444517952165,59.73772813472497,3.2957927115820027,Trees,,0.3088925706312417,-0.48993224550582465,Landsat 7,29.8723671388243,429.81972981509296,2
13129,2005-11-30,赤不苏镇河坝村黑茹寨附近（模拟）,公路,稳定,无,稳定,稳定,103.43908617224506,31.84565731846972,2580.7935371054296,179.0083728682428,无,无,无,0.0,0.0,0.0,否,,0.4043883121266134,17.8558671284132,79.86425245871666,5.44461374576096,Trees,,0.3717887317242976,-0.30169188252968987,Landsat 7,27.105855664833754,543.912416227841,2
13135,2009-11-30,赤不苏镇河坝村两河口2#附近（模拟）,聚集区,稳定,无,稳定,稳定,103.42270980915677,31.881736436684815,2027.8284670368007,184.58512930268105,无,无,无,0.0,0.0,0.0,否,,4.7565098445163665,12.901948912853065,44.5979639180523,19.31826916007731,Grassland,,0.6595982802568273,-0.30715894736513716,Landsat 7,-93.96274123740906,198.17968112843863,2
13138,2008-04-30,赤不苏镇二不寨附近（模拟）,分散农户,稳定,无,稳定,稳定,103.4421668490389,31.872834506583153,2091.9964147145843,212.63588157911076,无,无,无,0.0,0.0,0.0,否,,9.720489647757143,7.229566681885511,31.53065942626494,6.053987440265707,Trees,,0.6864022464308703,-0.42509568069820247,Landsat 7,2.5419617124140323,108.77730355454815,2
13147,2002-11-30,赤不苏镇雅都村雅都组附近（模拟）,聚集区,稳定,无,稳定,稳定,103.34005408452109,31.87441846030589,2489.4908623041765,322.565588266184,无,无,无,0.0,0.0,0.0,否,,8.615642842499565,3.28079894152826,2.076881468313676,2.699566690488621,Trees,,0.7861299008708553,-0.33244515405175246,Landsat 7,16.697355092243296,929.8216094612746,2
13151,2008-04-30,赤不苏镇俄俄村卡窝组附近（模拟）,聚集区,稳定,无,稳定,稳定,103.33288732291403,31.890426558927626,2471.951766619268,303.72061515099875,无,无,无,0.0,0.0,0.0,否,,5.122847430502131,15.7887679763091,14.34826874116415,17.19668872668731,Bare / Sparse vegetation,,0.4454792152589808,-0.2616943012256975,Landsat 7,61.7380499508999,478.7705683222087,2
13152,2005-11-30,赤不苏镇四寨子村卡基社四寨子附近（模拟）,聚集区,稳定,无,稳定,稳定,103.3159094324427,31.90414783157421,2479.566419404697,340.87226309854736,无,无,无,0.0,0.0,0.0,否,,2.917238871803609,4.529293833547898,10.330912325306745,28.380065800171433,Grassland,,0.6708304443590443,-0.35017863158592666,Landsat 7,17.966324839624022,285.5021242991477,2
13158,2008-04-30,赤不苏镇二不寨村苦地瓜子附近（模拟）,聚集区,稳定,无,稳定,稳定,103.44154332647135,31.911585813312016,2118.6580940015147,148.67714166943952,无,无,无,0.0,0.0,0.0,否,,1.5134125869153303,15.706633822775679,9.76430136650528,5.680012604912115,Trees,,0.5784453191365472,-0.2638830038028901,Landsat 7,-19.343564407970856,41.53301857247106,2
13160,2008-04-30,赤不苏镇二不寨村苦地瓜子组杏子坪附近（模拟）,聚集区,稳定,无,稳定,稳定,103.4682577429794,31.885255442612397,1762.9924548039373,341.0017298448159,无,无,无,0.0,0.0,0.0,否,,9.541537271191778,19.809314641231527,64.61276812598241,5.645525075038367,Trees,,0.470112620761196,-0.40456024059995277,Landsat 7,-121.59466459186882,118.90739828816936,2
13164,2007-11-30,赤不苏镇河西一组倒车场附近（模拟）,聚集区,稳定,无,稳定,稳定,103.41077186229533,31.866936577930094,2613.7870379506176,58.91106287805253,无,无,无,0.0,0.0,0.0,否,,8.711703319609725,5.4449507274094255,6.4695796665684835,19.704669195426302,Grassland,,0.34746600478280903,-0.4043444573190253,Landsat 7,35.26030430153362,342.3426667008737,2
13178,2007-11-30,赤不苏镇河东村麻塘寨组附近（模拟）,聚集区,稳定,无,稳定,稳定,103.43296113586817,31.84731794950686,2961.690168974094,89.6034186695491,无,无,无,0.0,0.0,0.0,否,,2.345441007480531,3.855086437740791,45.98045525243235,9.843104275254653,Permanent water bodies,,0.391973708923692,-0.3606118787394367,Landsat 7,11.345929626847692,1286.7682322455191,2
13183,2008-11-30,赤不苏镇河东村三组杨柳坪附近（模拟）,分散农户,稳定,无,稳定,稳定,103.44688671825291,31.882457018479318,2016.0111476636455,31.171448944566094,无,无,无,0.0,0.0,0.0,否,,5.924454407904143,15.17527501403755,15.257380240379623,17.046250223624725,Permanent water bodies,,0.6841238888231582,-0.25910239463985413,Landsat 7,-96.28555157791861,43.76821021594702,2
13184,2010-04-02,赤不苏镇河东村三组活动室下公路内侧附近（模拟）,分散农户,稳定,无,稳定,稳定,103.44441743076791,31.871626381041825,2798.7139813945782,358.3872821751764,无,无,无,0.0,0.0,0.0,否,,0.1367765110464414,7.1026643063158135,22.482234101616196,7.869475504966038,Trees,,0.6545619204076145,-0.47457215801740343,Landsat 7,15.118249451725227,976.0525842016274,2
13185,2016-05-31,赤不苏镇河西村二社拿家寨附近（模拟）,分散农户,稳定,无,稳定,稳定,103.41455779577062,31.85765442341378,2562.2171105483676,315.5348207114516,无,无,无,0.0,0.0,0.0,否,,8.521395638544757,19.297659883277063,46.51079162692089,27.259666840210787,Permanent water bodies,,0.7473338121570068,-0.49651201961439,Landsat 7,45.97301592259758,399.84301628464783,2
13186,2017-05-31,赤不苏镇河西村二社官寨坎下附近（模拟）,聚集区,稳定,无,稳定,稳定,103.41036594255152,31.848893199388158,2469.146066302099,104.99715738033733,无,无,无,0.0,0.0,0.0,否,,1.2325561995088175,16.11527665086014,0.7393851664862527,9.375163709556075,Trees,,0.5945194703041703,-0.4237242792156368,Landsat 7,24.033168588642802,323.3338143995319,2
13188,2008-11-30,赤不苏镇河西村二社王富明屋前附近（模拟）,聚集区,稳定,无,稳定,稳定,103.4065188548496,31.84368712476532,2494.7174744594518,350.5493570824658,无,无,无,0.0,0.0,0.0,否,,3.9715249994292035,11.97980181262053,19.323425017278232,14.713785754724638,Trees,,0.31737107296116346,-0.35937994195356193,Landsat 7,4.131278598513102,323.68803196918276,2
13189,2017-05-31,赤不苏镇河西村三社王建飞屋旁附近（模拟）,聚集区,稳定,无,稳定,稳定,103.44777169519197,31.847492539514565,2362.455863591739,346.6713392512149,无,无,无,0.0,0.0,0.0,否,,8.315349724468753,9.271044466053715,58.99915875679355,3.8440512075157205,Grassland,,0.43953013858996826,-0.4516508936311517,Landsat 7,-107.5270794910083,53.101455443361445,2
13194,2016-06-30,赤不苏镇木鱼村老迎红组附近（模拟）,聚集区,稳定,无,稳定,稳定,103.39269404620615,31.857912451969288,2583.6375938668157,50.31779799365801,无,无,无,0.0,0.0,0.0,否,,5.8341543526012405,19.700194956588927,7.700046659018049,8.571942856973438,Permanent water bodies,,0.33613600612761846,-0.2372342835899146,Landsat 7,-14.520553858262875,515.6166773926426,2
13197,2017-06-16,赤不苏镇二不寨村上组陈富兵屋后附近（模拟）,分散农户,稳定,无,稳定,稳定,103.4632735752141,31.87167654774238,2420.4803080960196,260.5662828629228,无,无,无,0.0,0.0,0.0,否,,6.697230078311506,15.974982979040016,20.5691730403316,18.54128436245267,Trees,,0.6912208176000967,-0.40722316685801435,Landsat 7,32.98527873635767,488.22124118173133,2
13212,2014-07-03,进安镇岷山一村西山栈道附近（模拟）,分散农户,稳定,无,稳定,稳定,103.57655377238369,32.64147536622697,2882.5972487807026,242.00113699698298,无,无,无,0.0,0.0,0.0,否,,9.51032924748606,9.71216635993694,37.29521841244271,19.63754400574381,Trees,,0.4267530944625073,-0.22430620234988047,Landsat 7,3.2482876499175672,235.94440439834165,2
13213,2018-08-23,进安片区大党委东裕村杨富勇房后附近（模拟）,分散农户,稳定,无,稳定,稳定,103.60564682397415,32.6489093014358,2886.985957267404,105.18364921753616,无,无,无,0.0,0.0,0.0,否,,9.310285962775627,11.058937871557848,55.72312179103143,17.902165883397238,Trees,,0.7815573296924399,-0.4631373260317542,Landsat 7,-32.44564819929123,121.36278802229802,2
13214,2017-06-15,进安镇西门顶村德巴卡脚附近（模拟）,聚集区,稳定,无,稳定,稳定,103.59602596661504,32.64868500309056,3244.6993235366635,331.8643798372026,无,无,无,0.0,0.0,0.0,否,,0.3625231751479485,17.12260440706092,18.465422815022528,25.462089832619032,Trees,,0.5901094818452702,-0.23356762429655842,Landsat 7,61.758120415967305,593.8666673803393,2
13217,2013-07-18,川主寺镇传子沟村桑迈山附近（模拟）,公路,稳定,无,稳定,稳定,103.64362643501568,32.79506874503059,3124.683423051993,62.325158099456075,无,无,无,0.0,0.0,0.0,否,,0.47811063702479784,4.929197392750102,11.455800310419368,16.738462243034416,Trees,,0.3194668536446856,-0.4892030513393996,Landsat 7,29.67906876273893,279.1449931443025,2
13218,2004-08-13,川主寺镇漳金一村机场路-2附近（模拟）,分散农户,稳定,无,稳定,稳定,103.6688246772656,32.79197453112301,3122.0322072727827,221.86504449160597,无,无,无,0.0,0.0,0.0,否,,1.8346425396884847,13.58138197953937,61.07050078268501,12.880283501123234,Permanent water bodies,,0.37536620364823514,-0.4163487249267175,Landsat 7,-15.210453897602104,151.0877840607352,2
13220,2009-08-10,川主寺镇巴郎村泽仁王介后山附近（模拟）,分散农户,稳定,无,稳定,稳定,103.63337199430387,32.76201327643895,3006.741512018771,191.66352740168867,无,无,无,0.0,0.0,0.0,否,,8.986930538021609,19.953924373224268,60.27104919358686,29.123729717070887,Permanent water bodies,,0.7816013204857083,-0.28781878221666346,Landsat 7,-32.069725217501876,274.79201869926766,2
13221,2011-07-11,川主寺镇巴郎村二组附近（模拟）,聚集区,稳定,无,稳定,稳定,103.60819540704517,32.75760202339125,3055.739926713309,336.06067561287654,无,无,无,0.0,0.0,0.0,否,,0.3498187351615356,15.384624070828753,57.81818224357017,28.918602761648614,Bare / Sparse vegetation,,0.6811162810220964,-0.3438773705952204,Landsat 7,-33.509379173769304,205.77357183255742,2
13222,2009-08-12,川主寺镇元坝村一组附近（模拟）,聚集区,稳定,无,稳定,稳定,103.62749343517252,32.75186625814622,3014.5266935191053,215.88707312210138,无,无,无,0.0,0.0,0.0,否,,3.32173459531357,0.18411334781285982,16.017674863093283,3.396619498003478,Permanent water bodies,,0.429253126073906,-0.4145906093337334,Landsat 7,10.728217006824785,390.3986723048852,2
13225,2011-07-24,川主寺镇黑斯村一组附近（模拟）,分散农户,稳定,无,稳定,稳定,103.61552051260084,32.775049761001874,2989.2808561735856,27.895424448869825,无,无,无,0.0,0.0,0.0,否,,5.932594701753773,3.7869544725971727,28.899423523280838,25.860531483900502,Trees,,0.7578456750258188,-0.3506185839813181,Landsat 7,-36.80745841843359,427.5288927090702,2
13226,2013-07-13,川主寺镇八十沟村一组附近（模拟）,分散农户,稳定,无,稳定,稳定,103.6366346908753,32.78913450411252,3181.6940713239246,284.54949011491567,无,无,无,0.0,0.0,0.0,否,,9.162708373435315,7.76733755343095,47.7128021267717,15.020898833859297,Bare / Sparse vegetation,,0.7155422036782976,-0.22647868751679395,Landsat 7,13.780653696303343,228.50264231625943,2
13229,2019-06-20,川主寺镇黑斯村2队扎西东周房前附近（模拟）,分散农户,稳定,无,稳定,稳定,103.61251636800414,32.80527064638623,2953.930441671787,347.5399333188347,无,无,无,0.0,0.0,0.0,否,,1.492618969888062,16.388761635865364,22.073804245448247,10.521069822921822,Trees,,0.5927570212405397,-0.3955713357476378,Landsat 7,-30.551009975520337,78.8447317942066,2
13231,2018-07-23,川主寺镇传子沟喀罗林卡酒店背后附近（模拟）,分散农户,稳定,无,稳定,稳定,103.61593089055326,32.773148636301315,3052.4796172659976,319.74404773621774,无,无,无,0.0,0.0,0.0,否,,2.4481074006090076,11.48739448478028,61.46919941540804,8.66488289758826,Trees,,0.561987101342857,-0.4595375460775857,Landsat 7,-68.731295154387,55.280580931828325,2
13232,2017-07-12,川主寺镇林坡村用中牙房后附近（模拟）,聚集区,稳定,无,稳定,稳定,103.62711139712835,32.75647674348291,3155.7853885695304,28.03322315029188,无,无,无,0.0,0.0,0.0,否,,1.9169927116163443,18.225395779670222,1.5439305781587809,19.602957725230866,Trees,,0.6363243697161856,-0.32339248389097863,Landsat 7,-17.454742604298414,124.72094875733886,2
13234,2011-07-20,进安乡窑坝村后山附近（模拟）,聚集区,稳定,无,稳定,稳定,103.60373477408953,32.63179605700313,2906.4685553915238,277.3761690604667,无,无,无,0.0,0.0,0.0,否,,9.659502051125735,10.286529578197177,37.89529058325604,22.663614279757734,Permanent water bodies,,0.782072897932779,-0.4026344281902501,Landsat 7,-35.960663855686825,98.34455976355368,2
13238,2012-06-20,进安乡窑沟村附近（模拟）,聚集区,稳定,无,稳定,稳定,103.56747170371436,32.62278478335892,3020.135836720646,52.59265191831099,无,无,无,0.0,0.0,0.0,否,,6.324008951351965,11.859085458548066,9.659068216718918,9.779371313064365,Grassland,,0.3935893044942451,-0.2598129030761554,Landsat 7,-57.289617613618404,61.475939996247206,2
13247,2010-07-18,进安乡窑沟村烈士陵墓附近（模拟）,分散农户,稳定,无,稳定,稳定,103.5787529584279,32.6529661666412,2967.160061023525,7.156767131020945,无,无,无,0.0,0.0,0.0,否,,5.41220628032894,19.13201135534615,31.302148432555647,12.604036625493013,Bare / Sparse vegetation,,0.6473038058133642,-0.28424842314736243,Landsat 7,-76.04457971696473,137.46092108632416,2
13248,2013-06-12,十里回族乡大沟村一组附近（模拟）,聚集区,稳定,无,稳定,稳定,103.61496797673121,32.684641821296026,2942.5115824840395,104.54793197120874,无,无,无,0.0,0.0,0.0,否,,3.0347869801381897,15.659692991520584,23.736503133591967,16.883102124045948,Trees,,0.7084916904045346,-0.466849594631693,Landsat 7,-23.54783006554121,100.27298005076018,2
13250,2006-11-29,十里回族乡高屯村子窑湾湾附近（模拟）,分散农户,稳定,无,稳定,稳定,103.60834808208725,32.704077731251694,2973.34673347305,126.55009497487693,无,无,无,0.0,0.0,0.0,否,,0.6331924697232094,19.719233688028346,2.5227702504979277,19.874906195528354,Trees,,0.6230051454733494,-0.39312552407372486,Landsat 7,4.3746365135913905,347.4235509468361,2
13252,2013-07-05,十里回族乡郭学寨村郭学寨附近（模拟）,聚集区,稳定,无,稳定,稳定,103.57705847925433,32.69544239605289,3181.99875494541,10.368493404960066,无,无,无,0.0,0.0,0.0,否,,4.14830671888954,8.670862056076022,37.37393066819572,21.144724961721487,Trees,,0.4576402565519613,-0.4818343231276218,Landsat 7,39.37381453310229,456.78260913995837,2
13254,2013-06-29,十里回族乡大屯村村口桥右侧附近（模拟）,分散农户,稳定,无,稳定,稳定,103.6198742258237,32.72288319885798,2989.924494587054,184.07683571800553,无,无,无,0.0,0.0,0.0,否,,6.3634812526705655,13.20005209149199,23.116625531257373,4.222300901734597,Trees,,0.6196954429515008,-0.2381380142698622,Landsat 7,6.216274374903271,146.95201603294623,2
13261,2008-05-20,青云乡下泥村伞卡哇附近（模拟）,聚集区,稳定,无,稳定,稳定,103.59857735675479,32.634112186613734,2911.6831428913733,309.8622813797105,无,无,无,0.0,0.0,0.0,否,,0.15414958448407678,2.1447160353904704,7.4060853641679,21.37814052764199,Trees,,0.5481821862331535,-0.35818793040911323,Landsat 7,-32.84239126037548,291.60051699421,2
13270,2014-07-18,青云乡红花屯村黄岩坡附近（模拟）,分散农户,稳定,无,稳定,稳定,103.59048740026496,32.62735574888982,2855.0422314393286,242.2621440886927,无,无,无,0.0,0.0,0.0,否,,8.163977263615706,18.645356776763343,70.10373123931879,9.581523505010555,Grassland,,0.3386467465752329,-0.4226389989355974,Landsat 7,-29.801876139021253,440.4287290153964,2
13273,2017-07-17,青云乡红花屯村弯弯山附近（模拟）,公路,稳定,无,稳定,稳定,103.59555334025397,32.611364813008954,2859.338084811494,165.2099487475447,无,无,无,0.0,0.0,0.0,否,,9.695720518365583,5.923089365277159,50.185957561853705,12.601880087383412,Trees,,0.544665415812118,-0.2559970012864675,Landsat 7,-41.77149018726243,406.9591847396309,2
13274,2018-08-16,青云乡石河桥村二组青路湾附近（模拟）,分散农户,稳定,无,稳定,稳定,103.61224267112257,32.61451537092139,2822.501776890611,168.56150547334767,无,无,无,0.0,0.0,0.0,否,,8.88325814702622,15.33395647666965,64.95538010414441,24.397869040519627,Grassland,,0.5290073121579729,-0.24059667422430492,Landsat 7,-34.482361058270186,42.3806043258343,2
